time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Skin Temperature,Day,DF
20:15:02,1,40,34.2,69.3,92,100,98,82,30.6,03_Mar_2015,
20:15:07,1,40,34.2,70.7,92,100,98,82,30.6,03_Mar_2015,
20:15:12,1,40,35,71.5,91,100,98,81,30.6,03_Mar_2015,
20:15:17,1,40,35,84.3,91,100,98,81,30.6,03_Mar_2015,
20:15:22,1,40,35,72.5,91,100,98,81,30.6,03_Mar_2015,
20:15:27,1,40,34.4,72.6,95,100,98,85,30.6,03_Mar_2015,
20:15:32,1,40,34.4,69.9,95,100,98,85,30.7,03_Mar_2015,
20:15:37,1,40,34.4,70.2,95,100,98,85,30.7,03_Mar_2015,
20:15:42,1,40,36.3,71.5,94,100,97,84,30.7,03_Mar_2015,
20:15:47,1,40,36.3,84.3,94,100,97,84,30.7,03_Mar_2015,
20:15:52,1,40,36.3,76.4,94,100,97,84,30.7,03_Mar_2015,
20:15:57,1,40,36.9,79.2,97,100,97,87,30.7,03_Mar_2015,
20:16:02,1,40,36.9,70.7,97,100,97,87,30.7,03_Mar_2015,
20:16:07,1,40,36.9,72.3,97,100,97,87,30.7,03_Mar_2015,
20:16:12,1,40,32.7,76.1,100,100,95,90,30.7,03_Mar_2015,
20:16:17,1,40,32.7,83.4,100,100,95,90,30.7,03_Mar_2015,
20:16:22,1,40,32.7,73.9,100,100,95,90,30.7,03_Mar_2015,
20:16:27,1,40,31.6,70.7,91,100,96,81,30.7,03_Mar_2015,
20:16:32,1,40,31.6,82.3,91,100,96,81,30.8,03_Mar_2015,
20:16:37,1,40,31.6,68.9,91,100,96,81,30.8,03_Mar_2015,
20:16:42,1,40,29.9,73.5,90,95,95,81,30.8,03_Mar_2015,
20:16:47,1,40,29.9,85.4,90,95,95,81,30.8,03_Mar_2015,
20:16:52,1,40,29.9,76.9,90,95,95,81,30.8,03_Mar_2015,
20:16:57,1,40,25.1,73.9,83,100,95,74,30.8,03_Mar_2015,
20:17:02,1,40,25.1,85,83,100,95,74,30.8,03_Mar_2015,
20:17:07,1,40,25.1,76.6,83,100,95,74,30.8,03_Mar_2015,
20:17:12,1,40,26.6,74.7,73,100,94,65,30.8,03_Mar_2015,
20:17:17,1,40,26.6,83.7,73,100,94,65,30.9,03_Mar_2015,
20:17:22,1,40,26.6,75.7,73,100,94,65,30.9,03_Mar_2015,
20:17:27,1,40,30.1,74.9,81,100,95,72,30.9,03_Mar_2015,
20:17:32,1,40,30.1,82.4,81,100,95,72,30.9,03_Mar_2015,
20:17:37,1,40,30.1,74.3,81,100,95,72,30.9,03_Mar_2015,
20:17:42,1,40,34,75.5,87,100,96,78,30.9,03_Mar_2015,
20:17:47,1,40,34,81.4,87,100,96,78,30.9,03_Mar_2015,
20:17:52,1,40,34,75.7,87,100,96,78,30.9,03_Mar_2015,
20:17:57,1,40,34.8,77.4,91,100,97,81,30.9,03_Mar_2015,
20:18:02,1,40,34.8,72.5,91,100,97,81,30.9,03_Mar_2015,
20:18:07,1,40,34.8,83.2,91,100,97,81,30.9,03_Mar_2015,
20:18:12,1,40,33,56.9,92,100,93,82,30.9,03_Mar_2015,
20:18:17,1,40,33,83.9,92,100,93,82,30.9,03_Mar_2015,
20:18:22,1,40,33,72.5,92,100,93,82,30.9,03_Mar_2015,
20:18:27,1,40,30.2,73.1,88,100,93,79,30.9,03_Mar_2015,
20:18:32,1,40,30.2,82.4,88,100,93,79,31,03_Mar_2015,
20:18:37,1,40,30.2,76.9,88,100,93,79,31,03_Mar_2015,
20:18:42,1,40,27.5,79.5,80,100,98,72,31,03_Mar_2015,
20:18:47,1,50,27.5,73.2,80,100,98,72,31,03_Mar_2015,
20:18:52,1,40,27.5,75.6,80,100,98,72,31,03_Mar_2015,
20:18:57,1,40,28.8,76.9,78,100,98,70,31,03_Mar_2015,
20:19:02,1,40,28.8,76.2,78,100,98,70,31,03_Mar_2015,
20:19:07,1,50,28.8,77,78,100,98,70,31,03_Mar_2015,
20:19:12,1,40,30.6,76.4,81,100,98,72,31,03_Mar_2015,
20:19:17,1,50,30.6,78,81,100,98,72,31,03_Mar_2015,
20:19:22,1,40,30.6,73.8,81,100,98,72,31,03_Mar_2015,
20:19:27,1,40,33,73.7,80,100,98,72,31,03_Mar_2015,
20:19:32,1,40,33,84.9,80,100,98,72,31.1,03_Mar_2015,
20:19:37,1,40,33,77.7,80,100,98,72,31.1,03_Mar_2015,
20:19:42,1,40,34.6,54.5,73,100,95,65,31.1,03_Mar_2015,
20:19:47,1,40,34.6,86.2,73,100,95,65,31.1,03_Mar_2015,
20:19:52,1,40,34.6,88.1,73,100,95,65,31.1,03_Mar_2015,
20:19:57,1,40,38.9,81.3,71,100,92,63,31.1,03_Mar_2015,
20:20:02,1,50,38.9,80.4,71,100,92,63,31.1,03_Mar_2015,
20:20:07,1,50,38.9,77.5,71,100,92,63,31.1,03_Mar_2015,
20:20:12,1,40,43.7,75.5,82,100,97,73,31.1,03_Mar_2015,
20:20:17,1,40,43.7,85.2,82,100,97,73,31.1,03_Mar_2015,
20:20:22,1,40,43.7,78.7,82,100,97,73,31.1,03_Mar_2015,
20:20:27,1,50,45,76,86,100,100,77,31.1,03_Mar_2015,
20:20:32,1,50,45,84.8,86,100,100,77,31.2,03_Mar_2015,
20:20:37,1,50,45,72.9,86,100,100,77,31.2,03_Mar_2015,
20:20:42,1,50,43.6,73.8,98,100,95,88,31.2,03_Mar_2015,
20:20:47,1,50,43.6,79.6,98,100,95,88,31.2,03_Mar_2015,
20:20:52,1,50,43.6,79.4,98,100,95,88,31.2,03_Mar_2015,
20:20:57,1,50,37.7,78.6,81,100,93,72,31.2,03_Mar_2015,
20:21:02,1,50,37.7,71.2,81,100,93,72,31.2,03_Mar_2015,
20:21:07,1,40,37.7,72.5,81,100,93,72,31.2,03_Mar_2015,
20:21:12,1,40,33.5,78.4,68,95,95,61,31.2,03_Mar_2015,
20:21:17,1,50,33.5,89.2,68,95,95,61,31.2,03_Mar_2015,
20:21:22,1,50,33.5,78.6,68,95,95,61,31.2,03_Mar_2015,
20:21:27,1,50,28.5,78.6,58,100,95,52,31.2,03_Mar_2015,
20:21:32,1,50,28.5,nan,58,100,95,52,31.2,03_Mar_2015,
20:21:37,1,50,28.5,78.6,58,100,95,52,31.2,03_Mar_2015,
20:21:42,1,50,26.3,79.6,50,100,93,45,31.2,03_Mar_2015,
20:21:47,1,50,26.3,78.2,50,100,93,45,31.3,03_Mar_2015,
20:21:52,1,50,26.3,79.7,50,100,93,45,31.3,03_Mar_2015,
20:21:57,1,50,25.7,78.4,75,100,94,67,31.3,03_Mar_2015,
20:22:02,1,50,25.7,86,75,100,94,67,31.3,03_Mar_2015,
20:22:07,1,50,25.7,83.9,75,100,94,67,31.3,03_Mar_2015,
20:22:12,1,40,25,81,80,100,98,72,31.3,03_Mar_2015,
20:22:17,1,40,25,83.7,80,100,98,72,31.3,03_Mar_2015,
20:22:22,1,40,25,71.9,80,100,98,72,31.3,03_Mar_2015,
20:22:27,1,40,23,79.2,88,100,97,79,31.3,03_Mar_2015,
20:22:32,1,40,23,76.4,88,100,97,79,31.3,03_Mar_2015,
20:22:37,1,40,23,74.7,88,100,97,79,31.3,03_Mar_2015,
20:22:42,1,40,26,73.6,74,100,95,66,31.3,03_Mar_2015,
20:22:47,1,40,26,84.3,74,100,95,66,31.3,03_Mar_2015,
20:22:52,1,40,26,75.1,74,100,95,66,31.3,03_Mar_2015,
20:22:57,1,40,28.2,74.2,70,100,96,63,31.3,03_Mar_2015,
20:23:02,1,40,28.2,80.4,70,100,96,63,31.3,03_Mar_2015,
20:23:07,1,40,28.2,79.4,70,100,96,63,31.3,03_Mar_2015,
20:23:12,1,40,28.5,78.9,75,100,95,67,31.3,03_Mar_2015,
20:23:17,1,40,28.5,78.2,75,100,95,67,31.3,03_Mar_2015,
20:23:22,1,40,28.5,78.9,75,100,95,67,31.3,03_Mar_2015,
20:23:27,1,40,28.9,80,68,100,97,61,31.3,03_Mar_2015,
20:23:32,1,40,28.9,77.8,68,100,97,61,31.3,03_Mar_2015,
20:23:37,1,40,28.9,80.6,68,100,97,61,31.3,03_Mar_2015,
20:23:42,1,40,26,78.6,68,95,96,61,31.3,03_Mar_2015,
20:23:47,1,40,26,76.3,68,95,96,61,31.4,03_Mar_2015,
20:23:52,1,40,26,78.9,68,95,96,61,31.4,03_Mar_2015,
20:23:57,1,40,23.3,80.6,76,100,95,68,31.4,03_Mar_2015,
